#{"t_start": 1784326665.0392451, "env_id": "None"}
r,l,t
587.461305,336,2112.566292
1090.794878,552,2119.225226
553.603769,591,2126.542696
901.091269,279,2130.398457
152.285642,108,2131.620036
38.856014,417,2137.183697
809.29412,374,2141.526727
263.612599,370,2145.936924
886.312121,514,2151.584224
807.398177,226,2154.315871
160.945924,177,2156.602247
-62.811741,352,2160.920494
350.125305,376,2165.900245
1075.311776,795,2175.48442
154.300745,96,2176.612113
-48.892419,58,2177.425469
805.845536,402,2182.352497
261.080266,182,2184.556448
1065.168293,686,2192.610518
702.922696,173,2194.46755
696.369773,225,2197.083889
969.808896,598,2204.189105
-49.712627,31,2204.600298
-49.097746,116,2205.930872
797.730234,306,2209.981866
266.6669,184,2212.338222
697.744038,256,2215.349759
-49.687647,38,2215.822817
160.604731,306,2219.747897
899.808921,282,2223.069166
47.52754,124,2224.577916
151.681938,111,2225.950729
50.745757,22,2226.25992
-99.010269,1876,2249.799396
702.498789,231,2252.589075
897.144859,412,2257.875052
806.008885,191,2260.33579
44.95557,172,2262.622661
49.399621,274,2265.885723
991.517972,567,2273.042607
-53.310264,29,2273.591914
354.885697,681,2282.245867
153.348594,127,2284.065562
707.149661,213,2287.054227
51.362395,92,2287.991165
50.114579,63,2288.654459
893.943205,405,2292.629355
602.419769,92,2293.620893
52.817323,122,2294.843542
804.278991,256,2297.362051
598.408573,182,2299.267458
637.176347,1030,2310.299738
703.458685,178,2312.383723
899.236624,358,2317.236305
903.092023,262,2320.505982
794.865553,274,2323.957296
690.510315,267,2327.609745
1000.427836,460,2371.232152
365.43062,233,2374.264828
269.854073,259,2377.50851
461.039,303,2381.692986
1087.502822,577,2389.599288
795.093783,404,2394.827509
268.870755,156,2396.990405
49.416998,165,2399.360626
154.195297,182,2401.798424
159.882026,121,2403.702556
255.072568,69,2404.608011
430.863283,1796,2428.098294
589.792225,303,2432.058675
57.278635,158,2434.310465
993.571478,507,2440.536611
900.925362,336,2444.927275
-50.904565,54,2445.565876
156.2768,169,2447.573318
597.908623,159,2449.753108
252.681985,479,2456.016745
996.672166,427,2460.521634
150.224789,316,2464.915209
690.863523,349,2470.833623
-62.524609,558,2478.738317
897.380392,313,2482.501575
230.273804,1129,2496.753984
-58.899955,393,2501.907766
-53.88667,61,2502.649642
153.385704,53,2503.570704
46.862444,120,2505.252378
598.798715,133,2506.792278
910.335073,305,2510.625163
-51.332054,14,2510.807938
708.06726,188,2513.341641
363.680694,241,2516.947782
793.017117,389,2523.034625
701.138605,369,2527.518778
1000.053827,326,2531.46102
603.779554,189,2533.055233
904.194311,409,2536.313472
252.09156,273,2538.537278
166.732579,138,2539.541312
8.897831,1823,2563.159763
1006.995508,370,2567.666488
701.61694,238,2570.818633
252.800762,245,2573.646065
1072.253033,806,2584.972509
51.832073,73,2585.755265
1097.237908,528,2592.578146
695.6626,324,2596.298404
-61.627346,323,2600.409935
606.396396,233,2603.823826
158.695696,190,2606.331526
603.455809,116,2607.820397
604.233624,122,2609.51647
601.917809,126,2611.067038
142.50107,642,2620.086428
48.878777,32,2620.569648
701.736819,237,2624.221792
164.872679,224,2674.495199
49.48155,135,2676.618289
351.583054,282,2680.645405
992.257986,433,2686.995175
152.476898,193,2689.318073
-52.782492,19,2689.681494
984.669889,567,2697.157309
51.283123,90,2698.633749
1088.68803,558,2706.612771
901.804356,349,2712.030323
985.76845,614,2720.778612
51.152502,122,2721.767804
261.915911,280,2723.950696
466.891708,397,2727.086347
361.999348,295,2729.356365
44.830848,82,2730.12465
699.338497,166,2731.665547
62.642663,219,2733.804701
-48.096612,11,2733.887213
153.455444,79,2734.478454
1087.667985,536,2738.867498
48.114487,121,2739.795314
879.123362,454,2745.822536
22.489783,847,2757.442176
903.221515,229,2760.651043
1081.735139,512,2768.000215
880.249163,412,2773.38276
785.932975,413,2778.492
704.932437,158,2780.437651
151.22911,37,2780.901044
609.888625,208,2783.630079
802.537489,299,2787.808925
-100.299328,1812,2811.47954
155.804834,419,2816.858839
556.801866,503,2823.333891
807.229257,192,2826.033022
154.495219,111,2827.239779
58.445254,182,2830.013682
-50.904278,123,2831.797167
889.709533,529,2839.023347
152.159461,79,2840.04583
879.378598,552,2848.361386
50.897931,142,2849.952268
53.809281,89,2851.181727
894.614325,431,2856.642636
801.55868,303,2860.450954
698.034851,313,2864.628577
254.974311,115,2866.562508
783.226407,457,2873.953562
1008.972801,441,2879.842684
999.53336,384,2884.273882
119.937898,1124,2900.236724
259.396437,228,2903.401193
24.43068,1097,2918.457918
792.414472,360,2923.444165
790.158651,244,2926.747056
146.65143,141,2928.710761
463.905828,408,2974.561282
598.545517,217,2977.348335
695.288555,236,2980.529924
790.982685,235,2983.569221
-49.142348,12,2983.695149
1109.833466,378,2988.553088
796.441478,238,2991.83277
965.852988,673,3000.357939
244.096405,320,3004.016112
603.86545,99,3005.032992
154.520975,150,3006.823992
676.054649,427,3012.280392
1081.650764,605,3020.172626
906.033944,333,3023.868479
807.342912,279,3027.919224
356.783369,280,3031.417024
699.624836,302,3035.004467
535.556828,852,3045.751634
-49.403556,17,3045.996742
52.894076,114,3047.354306
690.572,335,3051.632271
703.110829,219,3054.316261
49.535055,93,3055.506593
-50.529963,47,3056.224737
49.598044,175,3058.6565
357.211355,152,3060.46389
-51.048139,28,3060.791138
681.461453,388,3065.910067
1089.77883,470,3071.875612
697.130935,232,3074.572489
461.076936,272,3078.223064
603.105844,133,3079.932295
-48.966532,43,3080.607529
158.924386,130,3082.197534
702.180659,236,3084.663994
1002.428076,308,3088.482595
696.731452,287,3091.966726
697.596384,162,3093.961721
53.065775,136,3095.622189
784.121694,392,3100.43096
988.850717,557,3106.839093
465.241304,311,3110.733614
608.495843,164,3112.645626
695.855786,304,3116.104645
370.520914,285,3119.749557
1091.489448,583,3127.089555
603.469218,109,3128.352203
690.189345,323,3132.517031
-48.556588,93,3133.621433
-51.448037,26,3133.917613
1005.13188,339,3138.052258
980.52712,563,3145.327388
160.268026,236,3148.569432
1101.140516,423,3154.047419
49.997471,55,3154.738122
153.214374,248,3158.001919
268.338312,194,3160.372935
357.122618,189,3162.857639
879.185538,494,3169.820821
705.404955,204,3172.831594
562.171408,657,3181.659311
603.113311,91,3182.739103
1083.512269,510,3188.689188
357.675087,452,3194.024602
997.823459,530,3203.134793
262.18363,228,3206.380009
801.695995,298,3209.517834
55.617728,139,3211.078716
607.326677,207,3213.699997
692.402693,376,3216.849858
-50.690321,96,3217.724594
910.143158,314,3220.611789
-49.239908,171,3222.652956
1079.226501,706,3253.247344
711.531356,255,3255.874767
38.992708,356,3258.791976
795.361964,278,3261.100958
53.274987,57,3261.560635
156.33728,76,3262.213119
677.277568,537,3267.152697
-47.178033,15,3267.265787
161.69995,333,3270.368814
